date,state,total_enrollments,male_enrollments,female_enrollments,child_enrollments,adult_enrollments,senior_enrollments,center_type
2024-08-31,Odisha,135,66,68,33,74,27,Permanent
2024-08-31,Punjab,317,159,158,79,174,63,Permanent
2024-08-31,Rajasthan,275,136,138,68,151,55,Permanent
2024-08-31,Sikkim,291,143,147,72,160,58,Permanent
2024-08-31,Tamil Nadu,281,142,139,70,155,56,Temporary
2024-08-31,Telangana,201,104,96,50,110,40,Permanent
2024-08-31,Tripura,444,222,221,111,244,88,Temporary
2024-08-31,Uttar Pradesh,254,124,129,63,139,50,Permanent
2024-08-31,Uttarakhand,242,124,117,60,133,48,Permanent
2024-08-31,West Bengal,416,208,207,104,228,83,Temporary
2024-08-31,Delhi,266,132,134,66,146,53,Permanent
2024-08-31,Jammu and Kashmir,324,158,166,81,178,64,Temporary
2024-09-01,Andhra Pradesh,555,285,269,138,305,111,Permanent
2024-09-01,Arunachal Pradesh,359,180,179,89,197,71,Permanent
2024-09-01,Assam,277,134,142,69,152,55,Permanent
2024-09-01,Bihar,418,209,208,104,230,83,Temporary
2024-09-01,Chhattisgarh,525,272,252,131,288,105,Permanent
2024-09-01,Goa,332,166,165,83,182,66,Permanent
2024-09-01,Gujarat,493,246,247,123,271,98,Permanent
2024-09-01,Haryana,462,221,240,115,254,92,Temporary
2024-09-01,Himachal Pradesh,323,164,158,80,177,64,Temporary
2024-09-01,Jharkhand,415,209,205,103,228,83,Temporary
2024-09-01,Karnataka,603,298,305,150,332,120,Permanent
2024-09-01,Kerala,578,293,285,144,318,115,Permanent
2024-09-01,Madhya Pradesh,575,276,299,143,316,115,Permanent
2024-09-01,Maharashtra,590,293,297,147,325,118,Permanent
2024-09-01,Manipur,454,234,219,113,249,90,Permanent
2024-09-01,Meghalaya,465,241,224,116,256,93,Permanent
2024-09-01,Mizoram,196,98,98,49,108,39,Permanent
2024-09-01,Nagaland,238,119,119,59,131,47,Permanent
2024-09-01,Odisha,494,245,248,123,272,98,Permanent
2024-09-01,Punjab,311,150,161,77,171,62,Permanent
2024-09-01,Rajasthan,542,274,267,135,298,108,Temporary
2024-09-01,Sikkim,158,77,80,39,87,31,Permanent
2024-09-01,Tamil Nadu,342,172,169,85,188,68,Permanent
2024-09-01,Telangana,467,242,225,116,256,93,Permanent
2024-09-01,Tripura,550,281,268,137,302,110,Permanent
2024-09-01,Uttar Pradesh,479,231,248,119,263,95,Permanent
2024-09-01,Uttarakhand,315,162,153,78,173,63,Permanent
2024-09-01,West Bengal,578,284,293,144,318,115,Permanent
2024-09-01,Delhi,435,225,210,108,239,87,Permanent
2024-09-01,Jammu and Kashmir,317,156,161,79,174,63,Temporary
2024-09-02,Andhra Pradesh,343,171,172,85,188,68,Permanent
2024-09-02,Arunachal Pradesh,963,464,499,240,530,192,Permanent
2024-09-02,Assam,834,433,400,208,459,166,Permanent
2024-09-02,Bihar,720,373,347,180,396,144,Temporary
2024-09-02,Chhattisgarh,218,108,110,54,120,43,Permanent
2024-09-02,Goa,891,434,457,222,490,178,Permanent
2024-09-02,Gujarat,369,181,187,92,203,73,Permanent
2024-09-02,Haryana,446,224,222,111,245,89,Permanent
2024-09-02,Himachal Pradesh,653,329,324,163,359,130,Temporary
2024-09-02,Jharkhand,564,286,277,141,310,112,Permanent
2024-09-02,Karnataka,355,178,177,88,195,71,Temporary
2024-09-02,Kerala,506,251,254,126,278,101,Permanent
2024-09-02,Madhya Pradesh,690,337,352,172,379,138,Permanent
2024-09-02,Maharashtra,779,377,402,194,428,155,Temporary
2024-09-02,Manipur,851,416,434,212,468,170,Temporary
2024-09-02,Meghalaya,338,166,171,84,185,67,Permanent
2024-09-02,Mizoram,703,362,340,175,386,140,Temporary
2024-09-02,Nagaland,907,449,458,226,499,181,Temporary
2024-09-02,Odisha,906,465,440,226,498,181,Temporary
2024-09-02,Punjab,905,451,454,226,498,181,Permanent
2024-09-02,Rajasthan,682,337,345,170,375,136,Permanent
2024-09-02,Sikkim,986,500,486,246,542,197,Permanent
2024-09-02,Tamil Nadu,932,449,483,233,513,186,Temporary
2024-09-02,Telangana,798,384,413,199,439,159,Permanent
2024-09-02,Tripura,447,215,231,111,245,89,Permanent
2024-09-02,Uttar Pradesh,478,248,230,119,263,95,Temporary
2024-09-02,Uttarakhand,672,348,323,168,369,134,Temporary
2024-09-02,West Bengal,681,343,337,170,374,136,Permanent
2024-09-02,Delhi,349,171,178,87,192,69,Permanent
2024-09-02,Jammu and Kashmir,819,424,395,204,450,163,Temporary
2024-09-03,Andhra Pradesh,549,276,273,137,302,109,Temporary
2024-09-03,Arunachal Pradesh,905,461,443,226,497,181,Temporary
2024-09-03,Assam,949,481,468,237,521,189,Permanent
2024-09-03,Bihar,513,260,252,128,282,102,Temporary
2024-09-03,Chhattisgarh,939,478,460,234,516,187,Permanent
2024-09-03,Goa,292,146,146,73,160,58,Permanent
2024-09-03,Gujarat,715,357,358,178,393,143,Permanent
2024-09-03,Haryana,692,335,357,173,381,138,Permanent
2024-09-03,Himachal Pradesh,567,292,275,141,312,113,Permanent
2024-09-03,Jharkhand,857,439,418,214,471,171,Temporary
2024-09-03,Karnataka,515,261,253,128,283,103,Permanent
2024-09-03,Kerala,408,199,209,102,224,81,Permanent
2024-09-03,Madhya Pradesh,258,129,128,64,142,51,Permanent
2024-09-03,Maharashtra,997,498,499,249,548,199,Permanent
2024-09-03,Manipur,848,413,434,212,466,169,Permanent
2024-09-03,Meghalaya,547,283,263,136,300,109,Temporary
2024-09-03,Mizoram,294,143,151,73,162,58,Permanent
2024-09-03,Nagaland,612,315,296,153,336,122,Permanent
2024-09-03,Odisha,949,489,459,237,522,189,Permanent
2024-09-03,Punjab,370,187,183,92,203,74,Permanent
2024-09-03,Rajasthan,666,323,343,166,366,133,Temporary
2024-09-03,Sikkim,693,354,338,173,381,138,Permanent
2024-09-03,Tamil Nadu,631,325,305,157,347,126,Permanent
2024-09-03,Telangana,852,428,424,213,468,170,Permanent
2024-09-03,Tripura,968,491,477,242,532,193,Permanent
2024-09-03,Uttar Pradesh,633,328,305,158,348,126,Temporary
2024-09-03,Uttarakhand,419,217,202,104,230,83,Permanent
2024-09-03,West Bengal,925,468,456,231,508,185,Temporary
2024-09-03,Delhi,926,457,469,231,509,185,Permanent
2024-09-03,Jammu and Kashmir,339,169,169,84,186,67,Temporary
2024-09-04,Andhra Pradesh,839,411,427,209,461,167,Permanent
2024-09-04,Arunachal Pradesh,274,132,141,68,150,54,Temporary
2024-09-04,Assam,813,398,414,203,447,162,Permanent
2024-09-04,Bihar,979,481,498,244,538,195,Permanent
2024-09-04,Chhattisgarh,419,201,218,104,230,83,Permanent
2024-09-04,Goa,481,246,234,120,264,96,Temporary
2024-09-04,Gujarat,665,339,326,166,365,133,Permanent
2024-09-04,Haryana,491,255,236,122,270,98,Permanent
2024-09-04,Himachal Pradesh,546,268,277,136,300,109,Permanent
2024-09-04,Jharkhand,733,354,379,183,403,146,Permanent
2024-09-04,Karnataka,527,257,269,131,290,105,Permanent
2024-09-04,Kerala,669,341,328,167,368,133,Permanent
2024-09-04,Madhya Pradesh,641,310,330,160,352,128,Temporary
2024-09-04,Maharashtra,279,141,138,69,153,55,Permanent
2024-09-04,Manipur,352,175,176,88,193,70,Permanent
2024-09-04,Meghalaya,451,234,216,112,248,90,Permanent
2024-09-04,Mizoram,542,264,278,135,298,108,Permanent
2024-09-04,Nagaland,253,126,127,63,139,50,Permanent
2024-09-04,Odisha,868,435,433,217,477,173,Permanent
2024-09-04,Punjab,748,361,386,187,411,149,Permanent
2024-09-04,Rajasthan,882,456,425,220,485,176,Permanent
2024-09-04,Sikkim,362,175,186,90,199,72,Temporary
2024-09-04,Tamil Nadu,414,201,213,103,227,82,Permanent
2024-09-04,Telangana,571,275,296,142,314,114,Permanent
2024-09-04,Tripura,282,142,140,70,155,56,Permanent
2024-09-04,Uttar Pradesh,608,292,316,152,334,121,Permanent
2024-09-04,Uttarakhand,468,232,236,117,257,93,Permanent
2024-09-04,West Bengal,527,258,269,131,290,105,Permanent
2024-09-04,Delhi,681,341,339,170,374,136,Temporary
2024-09-04,Jammu and Kashmir,344,167,176,86,189,68,Permanent
2024-09-05,Andhra Pradesh,635,308,327,158,349,127,Permanent
2024-09-05,Arunachal Pradesh,294,152,141,73,161,58,Permanent
2024-09-05,Assam,555,278,277,138,305,111,Permanent
2024-09-05,Bihar,248,119,129,62,136,49,Temporary
2024-09-05,Chhattisgarh,702,347,354,175,386,140,Permanent
2024-09-05,Goa,551,271,279,137,303,110,Permanent
2024-09-05,Gujarat,725,368,357,181,399,145,Permanent
2024-09-05,Haryana,289,143,146,72,159,57,Permanent
2024-09-05,Himachal Pradesh,825,404,420,206,453,165,Permanent
2024-09-05,Jharkhand,842,418,424,210,463,168,Permanent
2024-09-05,Karnataka,955,483,471,238,525,191,Permanent
2024-09-05,Kerala,668,337,330,167,367,133,Permanent
2024-09-05,Madhya Pradesh,282,142,140,70,155,56,Permanent
2024-09-05,Maharashtra,856,435,421,214,471,171,Permanent
2024-09-05,Manipur,540,260,279,135,297,108,Permanent
2024-09-05,Meghalaya,339,173,166,84,186,67,Permanent
2024-09-05,Mizoram,383,191,191,95,210,76,Permanent
2024-09-05,Nagaland,488,243,244,122,268,97,Permanent
2024-09-05,Odisha,796,402,394,199,438,159,Permanent
2024-09-05,Punjab,924,473,450,231,508,184,Temporary
2024-09-05,Rajasthan,372,193,179,93,205,74,Temporary
2024-09-05,Sikkim,760,391,369,190,418,152,Permanent
2024-09-05,Tamil Nadu,299,151,148,74,164,59,Permanent
2024-09-05,Telangana,350,179,171,87,192,70,Temporary
2024-09-05,Tripura,983,475,507,245,541,196,Permanent
2024-09-05,Uttar Pradesh,756,380,375,189,415,151,Permanent
2024-09-05,Uttarakhand,908,436,472,227,499,181,Permanent
2024-09-05,West Bengal,893,463,429,223,491,178,Permanent
2024-09-05,Delhi,749,364,385,187,412,149,Temporary
2024-09-05,Jammu and Kashmir,866,424,441,216,476,173,Permanent
2024-09-06,Andhra Pradesh,594,294,299,148,326,118,Temporary
2024-09-06,Arunachal Pradesh,934,452,481,233,514,186,Permanent
2024-09-06,Assam,768,370,398,192,422,153,Temporary
2024-09-06,Bihar,605,313,292,151,333,121,Permanent
2024-09-06,Chhattisgarh,672,348,324,168,370,134,Permanent
2024-09-06,Goa,628,306,322,157,345,125,Permanent
2024-09-06,Gujarat,621,306,315,155,341,124,Permanent
2024-09-06,Haryana,871,425,446,217,479,174,Permanent
2024-09-06,Himachal Pradesh,658,338,320,164,362,131,Permanent
2024-09-06,Jharkhand,827,430,397,206,455,165,Permanent
2024-09-06,Karnataka,404,199,204,101,222,80,Permanent
2024-09-06,Kerala,873,435,437,218,480,174,Permanent
2024-09-06,Madhya Pradesh,474,244,229,118,260,94,Permanent
2024-09-06,Maharashtra,294,150,144,73,162,58,Permanent
2024-09-06,Manipur,269,129,139,67,148,53,Permanent
2024-09-06,Meghalaya,584,302,282,146,321,116,Temporary
2024-09-06,Mizoram,573,294,278,143,315,114,Permanent
2024-09-06,Nagaland,329,163,165,82,181,65,Permanent
2024-09-06,Odisha,874,440,433,218,480,174,Permanent
2024-09-06,Punjab,933,483,450,233,513,186,Temporary
2024-09-06,Rajasthan,941,488,453,235,517,188,Temporary
2024-09-06,Sikkim,835,407,428,208,459,167,Permanent
2024-09-06,Tamil Nadu,875,444,431,218,481,175,Permanent
2024-09-06,Telangana,829,425,404,207,456,165,Temporary
2024-09-06,Tripura,433,216,216,108,238,86,Temporary
2024-09-06,Uttar Pradesh,703,339,364,175,387,140,Temporary
2024-09-06,Uttarakhand,724,366,357,181,398,144,Permanent
2024-09-06,West Bengal,330,169,161,82,181,66,Temporary
2024-09-06,Delhi,664,333,330,166,365,132,Permanent
2024-09-06,Jammu and Kashmir,478,231,246,119,262,95,Permanent
2024-09-07,Andhra Pradesh,311,160,151,77,171,62,Permanent
2024-09-07,Arunachal Pradesh,334,166,168,83,184,66,Permanent
2024-09-07,Assam,285,137,147,71,157,57,Temporary
2024-09-07,Bihar,574,280,293,143,315,114,Permanent
2024-09-07,Chhattisgarh,334,173,160,83,183,66,Permanent
2024-09-07,Goa,170,85,84,42,93,34,Permanent
2024-09-07,Gujarat,478,235,242,119,263,95,Permanent
2024-09-07,Haryana,162,83,78,40,89,32,Permanent
2024-09-07,Himachal Pradesh,421,216,204,105,231,84,Permanent
2024-09-07,Jharkhand,408,207,201,102,224,81,Permanent
2024-09-07,Karnataka,362,187,175,90,199,72,Permanent
2024-09-07,Kerala,355,177,178,88,195,71,Permanent
2024-09-07,Madhya Pradesh,529,265,264,132,291,105,Permanent
2024-09-07,Maharashtra,367,189,177,91,202,73,Permanent
2024-09-07,Manipur,308,159,148,77,169,61,Permanent
2024-09-07,Meghalaya,413,204,208,103,227,82,Permanent
2024-09-07,Mizoram,439,219,220,109,241,87,Permanent
2024-09-07,Nagaland,275,141,133,68,151,55,Permanent
2024-09-07,Odisha,391,190,201,97,215,78,Permanent
2024-09-07,Punjab,480,231,248,120,264,96,Temporary
2024-09-07,Rajasthan,397,198,198,99,218,79,Permanent
2024-09-07,Sikkim,238,116,122,59,131,47,Permanent
2024-09-07,Tamil Nadu,198,96,102,49,109,39,Permanent
2024-09-07,Telangana,175,87,88,43,96,35,Temporary
2024-09-07,Tripura,179,92,87,44,98,35,Permanent
2024-09-07,Uttar Pradesh,236,120,115,59,130,47,Permanent
2024-09-07,Uttarakhand,307,149,158,76,169,61,Permanent
2024-09-07,West Bengal,388,191,196,97,213,77,Permanent
2024-09-07,Delhi,436,221,214,109,239,87,Temporary
2024-09-07,Jammu and Kashmir,531,257,273,132,292,106,Permanent
2024-09-08,Andhra Pradesh,466,234,232,116,256,93,Permanent
2024-09-08,Arunachal Pradesh,531,265,265,132,292,106,Temporary
2024-09-08,Assam,558,274,284,139,307,111,Temporary
2024-09-08,Bihar,389,189,200,97,214,77,Permanent
2024-09-08,Chhattisgarh,386,192,193,96,212,77,Permanent
2024-09-08,Goa,418,215,202,104,230,83,Temporary
2024-09-08,Gujarat,477,246,231,119,262,95,Permanent
2024-09-08,Haryana,532,269,263,133,292,106,Permanent
2024-09-08,Himachal Pradesh,427,219,208,106,235,85,Temporary
2024-09-08,Jharkhand,468,227,240,117,257,93,Permanent
2024-09-08,Karnataka,285,141,143,71,156,57,Temporary
2024-09-08,Kerala,197,100,97,49,108,39,Permanent
2024-09-08,Madhya Pradesh,164,83,81,41,90,32,Permanent
2024-09-08,Maharashtra,222,109,112,55,122,44,Permanent
2024-09-08,Manipur,151,76,75,37,83,30,Temporary
2024-09-08,Meghalaya,361,183,178,90,199,72,Permanent
2024-09-08,Mizoram,228,110,118,57,125,45,Permanent
2024-09-08,Nagaland,214,108,105,53,117,42,Permanent
2024-09-08,Odisha,258,133,124,64,141,51,Permanent
2024-09-08,Punjab,243,119,123,60,133,48,Permanent
2024-09-08,Rajasthan,550,276,273,137,302,110,Permanent
2024-09-08,Sikkim,388,190,197,97,213,77,Permanent
2024-09-08,Tamil Nadu,244,123,121,61,134,48,Permanent
2024-09-08,Telangana,314,155,158,78,172,62,Permanent
2024-09-08,Tripura,158,76,81,39,87,31,Temporary
2024-09-08,Uttar Pradesh,456,235,220,114,250,91,Permanent
2024-09-08,Uttarakhand,500,251,249,125,275,100,Temporary
2024-09-08,West Bengal,189,95,94,47,104,37,Permanent
2024-09-08,Delhi,323,164,159,80,177,64,Temporary
2024-09-08,Jammu and Kashmir,195,101,94,48,107,39,Permanent
2024-09-09,Andhra Pradesh,352,177,174,88,193,70,Permanent
2024-09-09,Arunachal Pradesh,652,316,336,163,359,130,Temporary
2024-09-09,Assam,498,248,250,124,274,99,Permanent
2024-09-09,Bihar,592,291,300,148,325,118,Permanent
2024-09-09,Chhattisgarh,365,177,188,91,201,73,Temporary
2024-09-09,Goa,505,245,259,126,277,101,Temporary
2024-09-09,Gujarat,375,180,194,93,206,75,Temporary
2024-09-09,Haryana,615,305,310,153,338,123,Permanent
2024-09-09,Himachal Pradesh,597,292,304,149,328,119,Temporary
2024-09-09,Jharkhand,866,450,415,216,476,173,Temporary
2024-09-09,Karnataka,282,140,142,70,155,56,Temporary
2024-09-09,Kerala,724,360,364,181,398,144,Temporary
2024-09-09,Madhya Pradesh,577,288,289,144,317,115,Permanent
2024-09-09,Maharashtra,415,204,211,103,228,83,Permanent
2024-09-09,Manipur,1063,548,514,265,584,212,Permanent
2024-09-09,Meghalaya,316,163,153,79,174,63,Temporary
2024-09-09,Mizoram,415,213,201,103,228,83,Permanent
2024-09-09,Nagaland,624,323,301,156,343,124,Permanent
2024-09-09,Odisha,842,436,405,210,463,168,Temporary
2024-09-09,Punjab,872,424,448,218,480,174,Temporary
2024-09-09,Rajasthan,556,277,278,139,306,111,Temporary
2024-09-09,Sikkim,764,373,390,191,420,152,Permanent
2024-09-09,Tamil Nadu,855,444,411,213,470,171,Temporary
2024-09-09,Telangana,819,405,414,204,450,163,Permanent
2024-09-09,Tripura,788,401,387,197,433,157,Permanent
2024-09-09,Uttar Pradesh,279,139,140,69,153,55,Temporary
2024-09-09,Uttarakhand,413,202,211,103,227,82,Permanent
2024-09-09,West Bengal,538,269,268,134,296,107,Permanent
2024-09-09,Delhi,477,247,230,119,262,95,Permanent
2024-09-09,Jammu and Kashmir,803,413,389,200,442,160,Permanent
2024-09-10,Andhra Pradesh,626,317,308,156,344,125,Temporary
2024-09-10,Arunachal Pradesh,845,431,413,211,464,169,Permanent
2024-09-10,Assam,406,196,209,101,223,81,Permanent
2024-09-10,Bihar,895,451,443,223,492,179,Permanent
2024-09-10,Chhattisgarh,673,331,341,168,370,134,Temporary
2024-09-10,Goa,353,173,179,88,194,70,Temporary
2024-09-10,Gujarat,493,251,242,123,271,98,Permanent
2024-09-10,Haryana,342,165,176,85,188,68,Permanent
2024-09-10,Himachal Pradesh,937,465,471,234,515,187,Permanent
2024-09-10,Jharkhand,239,121,118,59,131,47,Permanent
2024-09-10,Karnataka,673,342,331,168,370,134,Temporary
2024-09-10,Kerala,664,338,325,166,365,132,Permanent
2024-09-10,Madhya Pradesh,446,215,230,111,245,89,Permanent
2024-09-10,Maharashtra,945,490,455,236,520,189,Permanent
2024-09-10,Manipur,667,337,330,166,367,133,Temporary
2024-09-10,Meghalaya,970,494,475,242,533,194,Permanent
2024-09-10,Mizoram,610,314,295,152,335,122,Permanent
2024-09-10,Nagaland,624,300,323,156,343,124,Permanent
2024-09-10,Odisha,365,179,186,91,201,73,Permanent
2024-09-10,Punjab,331,171,160,82,182,66,Permanent
2024-09-10,Rajasthan,621,310,311,155,341,124,Permanent
2024-09-10,Sikkim,858,420,437,214,471,171,Permanent
2024-09-10,Tamil Nadu,952,464,487,238,523,190,Temporary
2024-09-10,Telangana,571,282,288,142,314,114,Temporary
2024-09-10,Tripura,624,309,314,156,343,124,Permanent
2024-09-10,Uttar Pradesh,975,500,475,243,536,195,Permanent
2024-09-10,Uttarakhand,371,182,189,92,204,74,Temporary
2024-09-10,West Bengal,541,266,275,135,298,108,Permanent
2024-09-10,Delhi,478,243,235,119,263,95,Permanent
2024-09-10,Jammu and Kashmir,580,288,292,145,319,116,Temporary
2024-09-11,Andhra Pradesh,349,178,171,87,192,69,Permanent
2024-09-11,Arunachal Pradesh,648,313,334,162,356,129,Temporary
2024-09-11,Assam,464,239,224,116,255,92,Temporary
2024-09-11,Bihar,963,462,500,240,529,192,Permanent
2024-09-11,Chhattisgarh,567,277,289,141,312,113,Permanent
2024-09-11,Goa,645,321,323,161,355,129,Permanent
2024-09-11,Gujarat,483,233,250,120,266,96,Permanent
2024-09-11,Haryana,850,439,410,212,467,170,Permanent
2024-09-11,Himachal Pradesh,350,168,182,87,192,70,Temporary
2024-09-11,Jharkhand,566,286,279,141,311,113,Permanent
2024-09-11,Karnataka,379,188,191,94,208,75,Permanent
2024-09-11,Kerala,712,347,364,178,391,142,Permanent
2024-09-11,Madhya Pradesh,429,210,219,107,236,85,Permanent
2024-09-11,Maharashtra,833,417,416,208,458,166,Permanent
2024-09-11,Manipur,486,241,245,121,267,97,Permanent
2024-09-11,Meghalaya,822,406,416,205,452,164,Permanent
2024-09-11,Mizoram,833,416,416,208,458,166,Permanent
2024-09-11,Nagaland,850,410,440,212,467,170,Temporary
2024-09-11,Odisha,399,195,204,99,219,79,Permanent
2024-09-11,Punjab,727,368,359,181,400,145,Permanent
2024-09-11,Rajasthan,416,206,209,104,229,83,Permanent
2024-09-11,Sikkim,691,339,352,172,380,138,Permanent
2024-09-11,Tamil Nadu,583,291,291,145,321,116,Permanent
2024-09-11,Telangana,488,242,246,122,268,97,Permanent
2024-09-11,Tripura,460,233,227,115,253,92,Permanent
2024-09-11,Uttar Pradesh,643,320,323,160,354,128,Temporary
2024-09-11,Uttarakhand,784,403,380,196,431,156,Permanent
2024-09-11,West Bengal,952,478,474,238,523,190,Permanent
2024-09-11,Delhi,562,283,278,140,309,112,Temporary
2024-09-11,Jammu and Kashmir,781,391,390,195,429,156,Temporary
2024-09-12,Andhra Pradesh,477,240,237,119,262,95,Permanent
2024-09-12,Arunachal Pradesh,853,411,442,213,469,170,Permanent
2024-09-12,Assam,297,146,150,74,163,59,Permanent
2024-09-12,Bihar,306,152,154,76,168,61,Permanent
2024-09-12,Chhattisgarh,875,432,443,218,481,175,Temporary
2024-09-12,Goa,493,240,253,123,271,98,Temporary
2024-09-12,Gujarat,650,330,319,162,357,130,Permanent
2024-09-12,Haryana,766,371,394,191,421,153,Permanent
2024-09-12,Himachal Pradesh,614,315,298,153,337,122,Permanent
2024-09-12,Jharkhand,360,178,181,90,198,72,Temporary
2024-09-12,Karnataka,645,333,311,161,354,129,Permanent
2024-09-12,Kerala,638,315,323,159,350,127,Permanent
2024-09-12,Madhya Pradesh,460,229,231,115,253,92,Permanent
2024-09-12,Maharashtra,995,508,487,248,547,199,Permanent
2024-09-12,Manipur,395,189,205,98,217,79,Temporary
2024-09-12,Meghalaya,478,243,234,119,263,95,Permanent
2024-09-12,Mizoram,447,219,228,111,245,89,Permanent
2024-09-12,Nagaland,714,345,368,178,392,142,Temporary
2024-09-12,Odisha,511,260,251,127,281,102,Temporary
2024-09-12,Punjab,618,300,318,154,340,123,Permanent
2024-09-12,Rajasthan,1025,531,494,256,563,205,Temporary
2024-09-12,Sikkim,750,371,379,187,412,150,Permanent
2024-09-12,Tamil Nadu,766,378,387,191,421,153,Permanent
2024-09-12,Telangana,765,390,375,191,421,153,Permanent
2024-09-12,Tripura,637,327,309,159,350,127,Permanent
2024-09-12,Uttar Pradesh,711,348,363,177,391,142,Temporary
2024-09-12,Uttarakhand,611,301,309,152,336,122,Permanent
2024-09-12,West Bengal,952,465,487,238,523,190,Permanent
2024-09-12,Delhi,613,313,299,153,337,122,Permanent
2024-09-12,Jammu and Kashmir,385,185,199,96,211,77,Permanent
2024-09-13,Andhra Pradesh,802,398,404,200,441,160,Permanent
2024-09-13,Arunachal Pradesh,392,201,190,98,215,78,Permanent
2024-09-13,Assam,364,176,187,91,200,72,Permanent
2024-09-13,Bihar,455,227,227,113,250,91,Permanent
2024-09-13,Chhattisgarh,862,418,444,215,474,172,Temporary
2024-09-13,Goa,602,308,293,150,331,120,Permanent
2024-09-13,Gujarat,383,186,196,95,210,76,Permanent
2024-09-13,Haryana,978,470,508,244,538,195,Permanent
2024-09-13,Himachal Pradesh,379,184,194,94,208,75,Permanent
